wallet_index,true_label,predicted_label,fraud_probability,risk_score,risk_level,recommended_action,top_shap_drivers,top_lime_drivers,counterfactual_recommendation
197138,1,1,1.0,100.0,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
200940,1,1,1.0,100.0,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
225201,1,1,0.9997869115569112,99.97869115569112,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
214501,1,1,0.9997869115569112,99.97869115569112,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
233133,1,1,0.9997869115569112,99.97869115569112,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
212020,1,1,0.9997869115569112,99.97869115569112,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
235905,1,1,0.9994596623748708,99.94596623748708,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
236517,1,1,0.9994596623748708,99.94596623748708,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
209697,1,1,0.9994596623748708,99.94596623748708,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
232457,1,1,0.9994596623748708,99.94596623748708,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
200972,1,1,0.9994596623748708,99.94596623748708,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
227766,1,1,0.9986227165043807,99.86227165043807,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
207994,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
200862,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
198731,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
198577,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
206062,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
205767,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
205534,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
207931,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
208955,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
198943,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
211152,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
203411,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
209274,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
207878,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
208512,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
196714,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
201630,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
207705,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
195152,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
202003,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
209561,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
203386,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
203364,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
195573,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
209443,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
199639,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
202315,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
202403,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
198473,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
199301,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
204128,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
195797,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
206997,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
194629,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
206366,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
201437,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
194957,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
199214,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
206905,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
203260,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
199740,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
237415,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
196956,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
196038,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
206422,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
210831,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
210800,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
196509,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
197729,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
202941,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
204698,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
204745,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
205315,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
199923,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
195306,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
205493,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
198810,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
198879,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
205690,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
195375,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
205331,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
197300,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
197024,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
197465,1,1,0.995,99.5,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
216918,1,1,0.9947869115569112,99.47869115569112,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
220924,1,1,0.9944596623748708,99.44596623748708,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
238636,1,1,0.9936278432590631,99.3627843259063,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
205284,1,1,0.9936227165043807,99.36227165043807,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
204730,1,1,0.99,99.0,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
194618,1,1,0.99,99.0,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
195454,1,1,0.99,99.0,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
206843,1,1,0.99,99.0,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
202919,1,1,0.99,99.0,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
206939,1,1,0.99,99.0,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
209916,1,1,0.99,99.0,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
210299,1,1,0.99,99.0,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
210231,1,1,0.99,99.0,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
197795,1,1,0.99,99.0,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
209338,1,1,0.99,99.0,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
207697,1,1,0.99,99.0,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
195400,1,1,0.99,99.0,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
195728,1,1,0.99,99.0,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
197607,1,1,0.99,99.0,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
208715,1,1,0.99,99.0,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
208295,1,1,0.99,99.0,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
208061,1,1,0.99,99.0,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
194712,1,1,0.99,99.0,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
200362,1,1,0.99,99.0,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
196740,1,1,0.99,99.0,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
195945,1,1,0.99,99.0,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
204413,1,1,0.99,99.0,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
207592,1,1,0.99,99.0,Critical,Prioritize for compliance investigation,transacted_w_address_total; first_sent_block; fees_min,,
